alpha,pfail,budget_ref,n_failed_mean,n_failed_std,n_failed_p10,n_failed_p25,n_failed_p50,n_failed_p75,n_failed_p90,pr_post_cascade_mean,pr_post_cascade_std,pr_post_cascade_p10,pr_post_cascade_p25,pr_post_cascade_p50,pr_post_cascade_p75,pr_post_cascade_p90,feasibility_ratio_mean,feasibility_ratio_std,frac_infeasible,f_hopeless,f_trivial,f_ds,f_ambiguous,final_pr_degree_mean,final_pr_degree_std,final_pr_degree_p10,final_pr_degree_p25,final_pr_degree_p50,final_pr_degree_p75,final_pr_degree_p90,solved_frac_degree,final_pr_random_mean,final_pr_random_std,final_pr_random_p10,final_pr_random_p25,final_pr_random_p50,final_pr_random_p75,final_pr_random_p90,solved_frac_random,final_pr_betweenness_mean,final_pr_betweenness_std,final_pr_betweenness_p10,final_pr_betweenness_p25,final_pr_betweenness_p50,final_pr_betweenness_p75,final_pr_betweenness_p90,solved_frac_betweenness,spread_degree_random_mean,spread_degree_random_std,spread_degree_random_p25,spread_degree_random_p75,spread_betweenness_random_mean,cell_label,interestingness_degree,interestingness_betweenness,across_graph_std_pr_degree,within_graph_std_pr_degree,across_graph_std_nfailed,within_graph_std_nfailed
0.05,0.15,4,41.649,6.0899752873061805,33.0,37.0,43.0,46.0,48.10000000000002,0.002,0.044676615807377355,0.0,0.0,0.0,0.0,0.0,2.0265999999999997,0.16934086597419093,0.998,0.001,0.481,0.518,0.0,0.9671101944601177,0.11261841228012145,0.9130864197530865,1.0,1.0,1.0,1.0,0.883,0.516446561214806,0.4764980886206511,0.0044444444444444444,0.01039288727834067,0.500657596371882,1.0,1.0,0.477,0.9645863022617541,0.11532916285971649,0.9089290159907483,1.0,1.0,1.0,1.0,0.871,0.4506636332453116,0.4547684878556855,0.0,0.975715470011534,0.448139741046948,decision_sensitive,0.45016283171959937,0.44759783740545833,0.05198248888545606,0.0617274104158576,5.899838896105554,0.213
0.05,0.18,4,41.72,5.80530791603684,33.0,37.75,43.0,46.0,48.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0307,0.1431481710986518,1.0,0.008,0.306,0.686,0.0,0.9314093612158968,0.1545563541368545,0.7066125135074768,1.0,1.0,1.0,1.0,0.767,0.3421113097340749,0.44711503420123366,0.0037409037939120098,0.007009231716843939,0.0270165999332666,1.0,1.0,0.298,0.9248468681001362,0.16215135166872904,0.6694214876033059,1.0,1.0,1.0,1.0,0.753,0.5892980514818219,0.42298433609194513,0.0,0.9827982344952467,0.5827355583660613,decision_sensitive,0.5865785550288015,0.5797082343732355,0.07100725669114813,0.10889856757420555,5.805307916036839,0.0
0.05,0.2,4,41.72,5.80530791603684,33.0,37.75,43.0,46.0,48.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0307,0.1431481710986518,1.0,0.012,0.216,0.772,0.0,0.9021145864262641,0.18181693257354717,0.6043820094808648,0.8738185255198488,1.0,1.0,1.0,0.695,0.24805258930391622,0.4041943481523283,0.00345124716553288,0.006247396917950853,0.015654576798269336,0.25486228590372795,1.0,0.21,0.890138264254804,0.1973481712214911,0.5429362880886426,0.8499029004187113,1.0,1.0,1.0,0.682,0.6540619971223477,0.3884463203454223,0.35846083133314555,0.987261202025397,0.6420856749508875,decision_sensitive,0.6505811331732679,0.6379360189033726,0.09060728651133329,0.1344920878597694,5.805307916036839,0.0
0.08,0.05,4,36.392,15.248158446186215,0.0,33.0,42.0,46.0,48.0,0.13370352951329953,0.3399197986734263,0.0,0.0,0.0,0.0,1.0,1.7597933333333333,0.7040294829369325,0.866,0.0,0.981,0.019,0.0,0.9999091400757165,0.002871806106780844,1.0,1.0,1.0,1.0,1.0,0.999,0.9834689608176743,0.12060931769852391,1.0,1.0,1.0,1.0,1.0,0.98,0.9997916010490867,0.004693348324933433,1.0,1.0,1.0,1.0,1.0,0.998,0.016440179258042222,0.11990217710978655,0.0,0.0,0.016322640231412288,trivial,0.016270302714832343,0.016152763688202405,0.00090404483198438,0.00027257977285018923,8.208016569184055,10.537614733760352
0.08,0.08,4,39.952,10.318996850469528,32.0,37.0,43.0,46.0,48.0,0.04466687403675976,0.20580291281560326,0.0,0.0,0.0,0.0,0.0,1.9402199999999998,0.4422232171903938,0.955,0.0,0.912,0.088,0.0,0.9994233733172225,0.013893485862259223,1.0,1.0,1.0,1.0,1.0,0.997,0.9240653915980174,0.24992219273587996,1.0,1.0,1.0,1.0,1.0,0.908,0.9989086352802875,0.01604384659822973,1.0,1.0,1.0,1.0,1.0,0.992,0.07535798171920519,0.24820069689801055,0.0,0.0,0.07484324368227017,trivial,0.07485622013143399,0.07440703765005452,0.004359317199094128,0.0017298800483322829,6.651157493248825,4.858
0.08,0.1,4,41.066,7.7731360466673936,32.0,37.0,43.0,46.0,48.0,0.015861105611111526,0.12440724026628829,0.0,0.0,0.0,0.0,0.0,1.9988299999999999,0.2907507867382114,0.984,0.002,0.821,0.177,0.0,0.9961770053058103,0.0435934229704987,1.0,1.0,1.0,1.0,1.0,0.986,0.8383752047493888,0.35229511061688323,0.025794344116085752,1.0,1.0,1.0,1.0,0.816,0.9944414118080197,0.048206315984232875,1.0,1.0,1.0,1.0,1.0,0.981,0.15780180055642148,0.346218454063683,0.0,0.0,0.15606620705863097,trivial,0.15679309272782652,0.15492545119383885,0.016340519575706248,0.010026233714123579,6.05386190790639,1.798
0.08,0.12,4,41.392,6.859907871101477,33.0,37.0,43.0,46.0,48.0,0.00786407073505836,0.08759314422372412,0.0,0.0,0.0,0.0,0.0,2.01469,0.22920120590627113,0.992,0.002,0.701,0.297,0.0,0.9905356821597975,0.06266632442274471,1.0,1.0,1.0,1.0,1.0,0.964,0.7267405950720633,0.42587406448171217,0.007407407407407408,0.2103791365329827,1.0,1.0,1.0,0.696,0.9878661426417198,0.06655725278222775,1.0,1.0,1.0,1.0,1.0,0.952,0.2637950870877341,0.41471242298885064,0.0,0.7162413194444444,0.26112554756965634,trivial,0.26299778110515115,0.2602623092533557,0.025659658237655984,0.022656191873108637,5.89734991330852,0.9840000000000001
0.08,0.15,4,41.564,6.347747947106911,33.0,37.0,43.0,46.0,48.0,0.003907076406135865,0.061670893717303416,0.0,0.0,0.0,0.0,0.0,2.02284,0.19100739066562028,0.996,0.001,0.49,0.509,0.0,0.970150589338666,0.10528933129227393,0.9538077240973705,1.0,1.0,1.0,1.0,0.89,0.527141694996765,0.47562805085769283,0.004601148657092713,0.011037497746529658,0.6611328125,1.0,1.0,0.486,0.9682288231599548,0.10750211643447011,0.9397254361799817,1.0,1.0,1.0,1.0,0.878,0.44300889434190094,0.45501328530578816,0.0,0.9770024070723371,0.44108712816318973,decision_sensitive,0.4424251747223242,0.44050123204767033,0.04892920735721441,0.05683043228228643,5.889558896895419,0.468
0.08,0.18,4,41.72,5.80530791603684,33.0,37.75,43.0,46.0,48.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0307,0.1431481710986518,1.0,0.007,0.314,0.679,0.0,0.9358521044305141,0.1484009756088967,0.7241286781349027,1.0,1.0,1.0,1.0,0.776,0.35297586212500565,0.44905699272027716,0.003940920857988165,0.00739795918367347,0.028734976312165976,1.0,1.0,0.307,0.9298419721038551,0.15665785953962116,0.6884607585269175,1.0,1.0,1.0,1.0,0.766,0.5828762423055085,0.42487210068932507,0.0,0.9816253926510337,0.5768661099788496,decision_sensitive,0.5804973338912897,0.5741168740248253,0.0689538195705469,0.10295743024896482,5.805307916036839,0.0
0.08,0.2,4,41.72,5.80530791603684,33.0,37.75,43.0,46.0,48.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0307,0.1431481710986518,1.0,0.01,0.222,0.768,0.0,0.9076627669571621,0.17539457233612468,0.6252028123309896,0.883315243342516,1.0,1.0,1.0,0.706,0.25896202310513367,0.4070326213615669,0.0036000000000000003,0.006558210448624301,0.01784651992861392,0.3801948406913786,1.0,0.215,0.8967003244644227,0.19118830601756073,0.5707651695419395,0.8824609733700643,1.0,1.0,1.0,0.693,0.6487007438520285,0.3896066727999355,0.3449613738490609,0.9845944207266891,0.637738301359289,decision_sensitive,0.6455804713211296,0.634173681481516,0.08827109863582702,0.12795117770430792,5.805307916036839,0.0
0.1,0.05,4,35.379,16.169457597581932,0.0,33.0,42.0,46.0,48.0,0.15749437905193597,0.3622965538019818,0.0,0.0,0.0,0.0,1.0,1.7113266666666667,0.7515991218432573,0.841,0.0,0.981,0.019,0.0,0.9999091400757165,0.002871806106780844,1.0,1.0,1.0,1.0,1.0,0.999,0.9839379285044737,0.11769977455151562,1.0,1.0,1.0,1.0,1.0,0.98,0.9997916010490867,0.004693348324933433,1.0,1.0,1.0,1.0,1.0,0.998,0.015971211571242844,0.11697468216970594,0.0,0.0,0.01585367254461291,trivial,0.015801335028032965,0.01568379600140303,0.00090404483198438,0.00027257977285018923,8.232427284829184,12.18489793165555
0.1,0.08,4,39.292,11.383616999881891,31.0,36.0,43.0,46.0,48.0,0.059784499737045554,0.2346561820762464,0.0,0.0,0.0,0.0,0.0,1.9094933333333333,0.5012202764365296,0.939,0.0,0.918,0.082,0.0,0.9994830611041831,0.013767047250657478,1.0,1.0,1.0,1.0,1.0,0.998,0.9289091062828199,0.24436584234347983,1.0,1.0,1.0,1.0,1.0,0.916,0.9989649507072847,0.016521159642400134,1.0,1.0,1.0,1.0,1.0,0.994,0.0705739548213632,0.24281329529979093,0.0,0.0,0.07005584442446491,trivial,0.07037951037691875,0.06986139998002047,0.004325812728306207,0.0015508166874507404,6.651761871865228,6.382121432113961
0.1,0.1,4,40.644,8.800299085826573,32.0,37.0,43.0,46.0,48.0,0.026222710340931356,0.157489460079109,0.0,0.0,0.0,0.0,0.0,1.9775999999999998,0.35404478059514827,0.973,0.002,0.835,0.163,0.0,0.9966877206475114,0.04035166068204849,1.0,1.0,1.0,1.0,1.0,0.988,0.8524132122228147,0.3383308654207329,0.03644791666666667,1.0,1.0,1.0,1.0,0.828,0.9948041037205037,0.045774827338175235,1.0,1.0,1.0,1.0,1.0,0.982,0.14427450842469677,0.3326449824838153,0.0,0.0,0.14239089149768902,trivial,0.14317276987350228,0.1410915493547418,0.015394175780765752,0.008554200861437978,6.257768292290791,2.99
0.1,0.12,4,41.208,7.406938368853895,32.0,37.0,43.0,46.0,48.0,0.012559014713704585,0.10947921901912383,0.0,0.0,0.0,0.0,0.0,2.00491,0.2672310958078544,0.987,0.002,0.715,0.283,0.0,0.9917052116965093,0.05923944826203212,1.0,1.0,1.0,1.0,1.0,0.97,0.7417825574585156,0.4174486816300533,0.008148483476686284,0.26420646375299617,1.0,1.0,1.0,0.709,0.9894381039019899,0.06306584305593474,1.0,1.0,1.0,1.0,1.0,0.963,0.2499226542379937,0.40698881366629164,0.0,0.6194098816447301,0.24765554644347423,trivial,0.24903048432304367,0.2466318886392509,0.02495291718364079,0.019232719496138126,6.0286263775424,1.536
0.1,0.15,4,41.495,6.594996209248342,33.0,37.0,43.0,46.0,48.0,0.005795449561003607,0.07461892353640377,0.0,0.0,0.0,0.0,0.0,2.0188566666666667,0.21009567532171833,0.994,0.001,0.505,0.494,0.0,0.9763686725821099,0.09703939070973659,1.0,1.0,1.0,1.0,1.0,0.918,0.5412589997440411,0.4743262789905365,0.004860746349378042,0.012314940563016616,0.9237654320987654,1.0,1.0,0.498,0.9752114255992499,0.09700657985724444,1.0,1.0,1.0,1.0,1.0,0.907,0.4351096728380686,0.4579028555053986,0.0,0.9802334245449057,0.4339524258552088,trivial,0.4342600870974075,0.4330351080630494,0.04510506972393969,0.046838929688795654,5.977731593171444,0.675
0.1,0.18,4,41.72,5.80530791603684,33.0,37.75,43.0,46.0,48.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0307,0.1431481710986518,1.0,0.006,0.336,0.658,0.0,0.9489310186576172,0.1369516464996233,0.7704351948245093,1.0,1.0,1.0,1.0,0.821,0.37343126891824435,0.45505862427385885,0.0043975,0.007984126984126984,0.035282343487471696,1.0,1.0,0.327,0.9439867029569109,0.14089997248971226,0.7477788878894531,1.0,1.0,1.0,1.0,0.802,0.5754997497393729,0.43540963489006873,0.0,0.9853425202546297,0.5705554340386666,decision_sensitive,0.5731306112573273,0.5678159680168153,0.06381175366535562,0.0885152396191687,5.805307916036839,0.0
0.1,0.2,4,41.72,5.80530791603684,33.0,37.75,43.0,46.0,48.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0307,0.1431481710986518,1.0,0.009,0.235,0.756,0.0,0.9233006824541149,0.16384663475800934,0.6721021487603305,1.0,1.0,1.0,1.0,0.751,0.2735854755778863,0.41436869453419917,0.0036710152189267675,0.006574621959237343,0.01890359168241966,0.5480639571518588,1.0,0.229,0.9139767466770756,0.17531803279420377,0.6296358520721528,0.9379885352985172,1.0,1.0,1.0,0.731,0.6497152068762284,0.3992161753628943,0.2951026007654454,0.9881964334767291,0.6403912710991895,decision_sensitive,0.6470172393741311,0.6371490219964372,0.08202250025137865,0.11347601067954896,5.805307916036839,0.0
0.12,0.05,4,33.983,17.31723739515053,0.0,32.0,42.0,46.0,48.0,0.19134941921113108,0.38897990299257973,0.0,0.0,0.0,0.0,1.0,1.6401166666666667,0.8082581530330792,0.805,0.0,0.985,0.015,0.0,0.9999091400757165,0.002871806106780844,1.0,1.0,1.0,1.0,1.0,0.999,0.9871718032614181,0.10514282458840168,1.0,1.0,1.0,1.0,1.0,0.984,0.9997916010490867,0.004693348324933433,1.0,1.0,1.0,1.0,1.0,0.998,0.01273733681429854,0.10432768205237962,0.0,0.0,0.012619797787668606,trivial,0.012567460271088664,0.012449921244458729,0.00090404483198438,0.00027257977285018923,8.707996956820782,13.51704565817206
0.12,0.08,4,38.207,12.903338753981467,30.0,34.0,42.0,46.0,48.0,0.08519296874184011,0.2744191100616559,0.0,0.0,0.0,0.0,0.0,1.8568833333333334,0.5831672027719742,0.912,0.0,0.924,0.076,0.0,0.9994830611041831,0.013767047250657478,1.0,1.0,1.0,1.0,1.0,0.998,0.9344981126593174,0.23506359902132914,1.0,1.0,1.0,1.0,1.0,0.922,0.9990089013245688,0.016465300168048536,1.0,1.0,1.0,1.0,1.0,0.995,0.06498494844486576,0.23343681951524975,0.0,0.0,0.06451078866525142,trivial,0.06479050400042129,0.06431634422080698,0.004325812728306207,0.0015508166874507404,6.8520253210273525,8.306933096072406
0.12,0.1,4,40.033,9.999695545365368,32.0,37.0,43.0,46.0,48.0,0.04033101541292543,0.19271518884094221,0.0,0.0,0.0,0.0,0.0,1.9483766666666666,0.423547371494618,0.958,0.002,0.853,0.145,0.0,0.9971457892171607,0.03843201117584587,1.0,1.0,1.0,1.0,1.0,0.991,0.8687941938866542,0.3224079550660728,0.060199685373277245,1.0,1.0,1.0,1.0,0.846,0.995322088195142,0.043037526896382974,1.0,1.0,1.0,1.0,1.0,0.983,0.12835159533050644,0.31727702099454624,0.0,0.0,0.12652789430848774,trivial,0.12721023626867872,0.1252210712325014,0.01496714682307836,0.007180328281879042,6.374277292368132,4.4836421401667295
0.12,0.12,4,40.893,8.212767560329466,32.0,37.0,43.0,46.0,48.0,0.020115816353392182,0.13740164804705776,0.0,0.0,0.0,0.0,0.0,1.9890966666666667,0.31834048087961836,0.979,0.002,0.737,0.261,0.0,0.9934836620753635,0.053467688136871534,1.0,1.0,1.0,1.0,1.0,0.977,0.7632490211905253,0.40524845303633517,0.010090492597781229,0.5707703213610587,1.0,1.0,1.0,0.73,0.991316803396507,0.055994809539389775,1.0,1.0,1.0,1.0,1.0,0.968,0.23023464088483828,0.3965608648011685,0.0,0.41023550910096024,0.22806778220598176,trivial,0.22914320558880474,0.22675394992976577,0.022640373390613665,0.015237781084474577,6.15571693631213,2.407
0.12,0.15,4,41.374,6.949397383946323,33.0,37.0,43.0,46.0,48.0,0.008609544768389937,0.09037755628699559,0.0,0.0,0.0,0.0,0.0,2.0128066666666666,0.23550850505991403,0.991,0.001,0.533,0.466,0.0,0.9808678400897461,0.08908967669517191,1.0,1.0,1.0,1.0,1.0,0.934,0.570759015283984,0.4712610141554021,0.005402891541611798,0.015190972222222224,1.0,1.0,1.0,0.526,0.9801184998517335,0.08742759474675879,1.0,1.0,1.0,1.0,1.0,0.929,0.41010882480576205,0.45694373710139774,0.0,0.9746081615481229,0.4093594845677495,trivial,0.4094913820925772,0.40856848813555646,0.041136023814610574,0.038891010675617566,6.010351404036207,1.038
0.12,0.18,4,41.68,5.939494928022079,33.0,37.0,43.0,46.0,48.10000000000002,0.0009070294784580498,0.028668445585993848,0.0,0.0,0.0,0.0,0.0,2.0287,0.15559626887843067,0.999,0.005,0.362,0.633,0.0,0.9605596134597667,0.12276284825898234,0.8676811013661663,1.0,1.0,1.0,1.0,0.86,0.40438305859099866,0.45983122000809834,0.004755754574927833,0.009538099347366833,0.05968778696051424,1.0,1.0,0.353,0.956620150871319,0.12600456325430665,0.8297557392102847,1.0,1.0,1.0,1.0,0.842,0.5561765548687682,0.4429017429515094,0.0,0.9847226651077098,0.5522370922803203,decision_sensitive,0.5540782838032239,0.549977860066155,0.05808447201442201,0.07255862378179366,5.817009540992691,0.12
0.12,0.2,4,41.72,5.80530791603684,33.0,37.75,43.0,46.0,48.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0307,0.1431481710986518,1.0,0.006,0.265,0.729,0.0,0.9388321335210749,0.14871406725366,0.7199265381083564,1.0,1.0,1.0,1.0,0.797,0.3058471844181481,0.4284079842254766,0.0041264324382971245,0.0073696145124716545,0.022534882022061505,1.0,1.0,0.26,0.9318656848643864,0.15697893090042941,0.6944444444444445,1.0,1.0,1.0,1.0,0.78,0.6329849491029268,0.41293573777228476,0.0,0.9886589166227298,0.6260185004462382,decision_sensitive,0.63118776712865,0.6240970080393715,0.07423133956121121,0.09799595019340018,5.805307916036839,0.0
0.15,0.05,4,31.019,19.021793790281716,0.0,2.0,39.5,46.0,48.0,0.25978524046375506,0.42968871844966,0.0,0.0,0.0,0.9149338374291116,1.0,1.4958399999999998,0.8947428090797936,0.732,0.0,0.988,0.012,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9899428036926474,0.09247127003152449,1.0,1.0,1.0,1.0,1.0,0.987,0.9998824609733701,0.003715051461061019,1.0,1.0,1.0,1.0,1.0,0.999,0.010057196307352616,0.09247127003152449,0.0,0.0,0.00993965728072268,trivial,0.00988731976414274,0.009769780737512807,0.0,0.0,8.955508863263997,16.00163313345859
0.15,0.08,4,36.939,14.429458721656887,1.0,33.0,42.0,46.0,48.0,0.11598660343099598,0.3128313625926812,0.0,0.0,0.0,0.0,0.9344444444444444,1.7911,0.6626863268378017,0.879,0.0,0.938,0.062,0.0,0.9996207529843893,0.011986845729829703,1.0,1.0,1.0,1.0,1.0,0.999,0.9472432061808952,0.21088725714041995,1.0,1.0,1.0,1.0,1.0,0.936,0.9992754820936639,0.014456161224837963,1.0,1.0,1.0,1.0,1.0,0.997,0.05237754680349418,0.20954994265850407,0.0,0.0,0.05203227591276874,trivial,0.052183102359049736,0.051837831468324304,0.00377346016092777,0.001137741046831956,7.488616627922676,9.958886633016228
0.15,0.1,4,39.381,11.13875392492356,31.0,36.0,43.0,46.0,48.0,0.056102618883783796,0.22418186355127495,0.0,0.0,0.0,0.0,0.0,1.9145866666666667,0.48718730853748643,0.941,0.001,0.875,0.124,0.0,0.997726587199456,0.03633335929529727,1.0,1.0,1.0,1.0,1.0,0.995,0.8877668836078866,0.3014963917701353,0.21602115039824182,1.0,1.0,1.0,1.0,0.868,0.997236004270449,0.035448333308102264,1.0,1.0,1.0,1.0,1.0,0.992,0.10995970359156941,0.2970220640810666,0.0,0.0,0.10946912066256245,trivial,0.10904313800903652,0.10851857895514436,0.014309270156413478,0.005475482232321234,6.56328720992766,6.016697613610684
0.15,0.12,4,40.596,8.918900380652314,32.0,37.0,43.0,46.0,48.0,0.027604970800345272,0.1597966326124771,0.0,0.0,0.0,0.0,0.0,1.9731999999999998,0.3612374473020943,0.971,0.001,0.774,0.225,0.0,0.9957870820513336,0.0460357898622321,1.0,1.0,1.0,1.0,1.0,0.988,0.7970940890770171,0.38260905798490774,0.014688168851255293,1.0,1.0,1.0,1.0,0.767,0.9954906822947944,0.044751383602249076,1.0,1.0,1.0,1.0,1.0,0.987,0.1986929929743165,0.3766868303911056,0.0,0.0,0.19839659321777728,trivial,0.1978994822607073,0.19751217341325905,0.0203156311591309,0.009871095299823128,6.378619286334621,3.0660000000000003
0.15,0.15,4,41.113,7.678296100047198,32.0,37.0,43.0,46.0,48.0,0.015010755516616377,0.11778429793688755,0.0,0.0,0.0,0.0,0.0,1.9992166666666666,0.2846618612982389,0.984,0.001,0.588,0.411,0.0,0.9870184833369818,0.0738397819956365,1.0,1.0,1.0,1.0,1.0,0.957,0.6226453724879509,0.46154479662495357,0.005994916170903191,0.022423527234022862,1.0,1.0,1.0,0.582,0.9879470634293664,0.06827132581700414,1.0,1.0,1.0,1.0,1.0,0.955,0.3643731108490309,0.4503424567598982,0.0,0.9600173611111111,0.36530169094141557,trivial,0.36371054741313824,0.3644655737865147,0.03339045517858282,0.027602643138958664,6.150652892173318,1.8210000000000002
0.15,0.18,4,41.599,6.1933996318661695,33.0,37.0,43.0,46.0,48.10000000000002,0.002720245988887398,0.04959292303266262,0.0,0.0,0.0,0.0,0.0,2.02511,0.17796313322957902,0.997,0.004,0.424,0.572,0.0,0.9747584097445138,0.09914278446879422,1.0,1.0,1.0,1.0,1.0,0.908,0.4674365282990964,0.468822610996351,0.0052527589525194,0.012331092907652455,0.1920789340218544,1.0,1.0,0.412,0.971920408688979,0.10038273105136357,0.9560493827160493,1.0,1.0,1.0,1.0,0.895,0.5073218814454173,0.45482829500166855,0.0,0.9811309482134939,0.5044838803898828,decision_sensitive,0.5053735083539311,0.5023130227122755,0.04775297972535506,0.048771316438383866,5.8233408795982395,0.363
0.15,0.2,4,41.674,5.936137127796156,33.0,37.0,43.0,46.0,48.10000000000002,0.0009184027777777779,0.029027921016974483,0.0,0.0,0.0,0.0,0.0,2.0288600000000003,0.15582358386614298,0.999,0.005,0.322,0.673,0.0,0.9608578546438731,0.1217952183636806,0.873547784078975,1.0,1.0,1.0,1.0,0.861,0.3641853164914943,0.4495740046297611,0.0044444444444444444,0.008329490909622476,0.03766302276680591,1.0,1.0,0.314,0.9574004685407944,0.12500261393265255,0.8308280191026337,1.0,1.0,1.0,1.0,0.848,0.5966725381523789,0.43617441753274167,0.0,0.987728817751063,0.5932151520493001,decision_sensitive,0.5946432352191047,0.5910268580686265,0.05822063700516437,0.06984548711820547,5.773501883605824,0.138
0.18,0.05,4,28.475,20.102372372434054,0.0,1.0,39.0,45.0,48.0,0.32055769927532257,0.45411860777938706,0.0,0.0,0.0,0.9428351542141911,1.0,1.3681933333333332,0.9471683660961938,0.667,0.0,0.994,0.006,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9945690887567404,0.07026995735734334,1.0,1.0,1.0,1.0,1.0,0.993,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005430911243259523,0.07026995735734333,0.0,0.0,0.005430911243259523,trivial,0.0053712234562990095,0.0053712234562990095,0.0,0.0,9.184327683614082,17.486733174792274
0.18,0.08,4,35.171,16.186344831369432,1.0,33.0,42.0,46.0,48.0,0.15952070669429003,0.35529244790059533,0.0,0.0,0.0,0.0,0.945216049382716,1.6994866666666666,0.7519851231093457,0.832,0.0,0.951,0.049,0.0,0.9998824609733701,0.0037150514610610193,1.0,1.0,1.0,1.0,1.0,0.999,0.9583796305846647,0.18892122269333886,1.0,1.0,1.0,1.0,1.0,0.948,0.9996547291092746,0.008096790272542688,1.0,1.0,1.0,1.0,1.0,0.998,0.04150283038870527,0.18836753001840356,0.0,0.0,0.04127509852460977,trivial,0.041221283191313914,0.040993551327218415,0.001169498548665266,0.000352617079889807,8.27373307522064,12.186020769637441
0.18,0.1,4,37.883,13.296665409041472,30.0,34.0,42.0,46.0,48.0,0.09278388824201023,0.28014932515872853,0.0,0.0,0.0,0.0,6.250000000001422e-05,1.8376966666666668,0.6035466245360741,0.901,0.0,0.898,0.102,0.0,0.9993384394431893,0.013605914456604569,1.0,1.0,1.0,1.0,1.0,0.997,0.9090783926777493,0.27397144603707363,0.6121478914327056,1.0,1.0,1.0,1.0,0.893,0.9989492637923748,0.017197653359001547,1.0,1.0,1.0,1.0,1.0,0.996,0.09026004676544008,0.27212876310309164,0.0,0.0,0.08987087111462555,trivial,0.08974690404792096,0.08935772839710643,0.004632665292473182,0.0018048025065770992,7.243660055524416,8.770702960822533
0.18,0.12,4,39.623,10.865489910721928,31.0,37.0,43.0,46.0,48.0,0.05213509695898895,0.2142511325064316,0.0,0.0,0.0,0.0,0.0,1.9213966666666666,0.47172905875913324,0.944,0.0,0.822,0.178,0.0,0.9978710729114924,0.03014699239115089,1.0,1.0,1.0,1.0,1.0,0.993,0.8395497839953888,0.3500701494002043,0.037036536428296817,1.0,1.0,1.0,1.0,0.816,0.9973436256557395,0.033560799952689825,1.0,1.0,1.0,1.0,1.0,0.992,0.1583212889161036,0.34631471821337356,0.0,0.0,0.1577938416603508,trivial,0.1578095915121995,0.1572821442564467,0.009735774905639176,0.006195780347249363,7.050614937719971,5.273171731385453
0.18,0.15,4,40.79,8.49622857507965,32.0,37.0,43.0,46.0,48.0,0.02311839219089655,0.14448258537539113,0.0,0.0,0.0,0.0,0.0,1.9820066666666667,0.3361230197412846,0.975,0.001,0.665,0.334,0.0,0.993563654055367,0.04984496516442364,1.0,1.0,1.0,1.0,1.0,0.975,0.6970329673925856,0.43735328755450514,0.007934194085797585,0.08362544176757969,1.0,1.0,1.0,0.659,0.9940845422168663,0.04660091003279084,1.0,1.0,1.0,1.0,1.0,0.975,0.2965306866627815,0.4303363047573727,0.0,0.8611730869877673,0.2970515748242807,trivial,0.29591208825099674,0.29632278357503045,0.018453878499850845,0.016407218985211858,6.40066402805209,2.595089917790225
